Autocorrelation: 1.000000
Autocorrelation: 0.999877
Autocorrelation: 0.999387
Autocorrelation: 0.998786
Autocorrelation: 0.993694
Autocorrelation: 0.335805
Autocorrelation: 0.335602
Autocorrelation: 0.334772
Autocorrelation: 0.333741
Autocorrelation: 0.325994
Autocorrelation: -0.881701
Autocorrelation: -0.881693
Autocorrelation: -0.881638
Autocorrelation: -0.881570
Autocorrelation: -0.880783
Autocorrelation: 0.763244
Autocorrelation: 0.763137
Autocorrelation: 0.762712
Autocorrelation: 0.762173
Autocorrelation: 0.757505
Autocorrelation: 0.171489
Autocorrelation: 0.171413
Autocorrelation: 0.171110
Autocorrelation: 0.170731
Autocorrelation: 0.167531
Autocorrelation: 0.884224
Autocorrelation: 0.884212
Autocorrelation: 0.884151
Autocorrelation: 0.884063
Autocorrelation: 0.883349
Autocorrelation: 0.457584
Autocorrelation: 0.457397
Autocorrelation: 0.456652
Autocorrelation: 0.455712
Autocorrelation: 0.448095
Autocorrelation: 0.260209
Autocorrelation: 0.260144
Autocorrelation: 0.259882
Autocorrelation: 0.259544
Autocorrelation: 0.256569
Autocorrelation: 0.763926
Autocorrelation: 0.763748
Autocorrelation: 0.763025
Autocorrelation: 0.762126
Autocorrelation: 0.754674
Autocorrelation: 0.174469
Autocorrelation: 0.174571
Autocorrelation: 0.174956
Autocorrelation: 0.175424
Autocorrelation: 0.178885
Autocorrelation: -0.260089
Autocorrelation: -0.260167
Autocorrelation: -0.260463
Autocorrelation: -0.260851
Autocorrelation: -0.263849
Autocorrelation: 0.335805
Autocorrelation: 0.335862
Autocorrelation: 0.336091
Autocorrelation: 0.336379
Autocorrelation: 0.339306
Autocorrelation: 1.000000
Autocorrelation: 0.999513
Autocorrelation: 0.997565
Autocorrelation: 0.995175
Autocorrelation: 0.976229
Autocorrelation: -0.208436
Autocorrelation: -0.208522
Autocorrelation: -0.208850
Autocorrelation: -0.209296
Autocorrelation: -0.213235
Autocorrelation: 0.640783
Autocorrelation: 0.640706
Autocorrelation: 0.640393
Autocorrelation: 0.639988
Autocorrelation: 0.636177
Autocorrelation: 0.279617
Autocorrelation: 0.279521
Autocorrelation: 0.279107
Autocorrelation: 0.278638
Autocorrelation: 0.274956
Autocorrelation: 0.420705
Autocorrelation: 0.420715
Autocorrelation: 0.420741
Autocorrelation: 0.420757
Autocorrelation: 0.420750
Autocorrelation: 0.483178
Autocorrelation: 0.483018
Autocorrelation: 0.482375
Autocorrelation: 0.481569
Autocorrelation: 0.475101
Autocorrelation: 0.643617
Autocorrelation: 0.643494
Autocorrelation: 0.642992
Autocorrelation: 0.642373
Autocorrelation: 0.637036
Autocorrelation: 0.461597
Autocorrelation: 0.461530
Autocorrelation: 0.461275
Autocorrelation: 0.460931
Autocorrelation: 0.458410
Autocorrelation: -0.582915
Autocorrelation: -0.582740
Autocorrelation: -0.582046
Autocorrelation: -0.581179
Autocorrelation: -0.574350
Autocorrelation: -0.098407
Autocorrelation: -0.098417
Autocorrelation: -0.098432
Autocorrelation: -0.098517
Autocorrelation: -0.098958
Autocorrelation: -0.881701
Autocorrelation: -0.881559
Autocorrelation: -0.880988
Autocorrelation: -0.880274
Autocorrelation: -0.874667
Autocorrelation: -0.208436
Autocorrelation: -0.208252
Autocorrelation: -0.207522
Autocorrelation: -0.206619
Autocorrelation: -0.199408
Autocorrelation: 1.000000
Autocorrelation: 0.999783
Autocorrelation: 0.998916
Autocorrelation: 0.997831
Autocorrelation: 0.989211
Autocorrelation: -0.556620
Autocorrelation: -0.556494
Autocorrelation: -0.555987
Autocorrelation: -0.555349
Autocorrelation: -0.550273
Autocorrelation: -0.008480
Autocorrelation: -0.008397
Autocorrelation: -0.008065
Autocorrelation: -0.007638
Autocorrelation: -0.004363
Autocorrelation: -0.829024
Autocorrelation: -0.828893
Autocorrelation: -0.828367
Autocorrelation: -0.827700
Autocorrelation: -0.822257
Autocorrelation: -0.310930
Autocorrelation: -0.310776
Autocorrelation: -0.310162
Autocorrelation: -0.309385
Autocorrelation: -0.303116
Autocorrelation: -0.036346
Autocorrelation: -0.036309
Autocorrelation: -0.036156
Autocorrelation: -0.035966
Autocorrelation: -0.034226
Autocorrelation: -0.652880
Autocorrelation: -0.652731
Autocorrelation: -0.652141
Autocorrelation: -0.651396
Autocorrelation: -0.645577
Autocorrelation: -0.284025
Autocorrelation: -0.284040
Autocorrelation: -0.284092
Autocorrelation: -0.284146
Autocorrelation: -0.284645
Autocorrelation: 0.331448
Autocorrelation: 0.331437
Autocorrelation: 0.331379
Autocorrelation: 0.331319
Autocorrelation: 0.330812
Autocorrelation: 0.763244
Autocorrelation: 0.763250
Autocorrelation: 0.763280
Autocorrelation: 0.763328
Autocorrelation: 0.763255
Autocorrelation: 0.640783
Autocorrelation: 0.640583
Autocorrelation: 0.639770
Autocorrelation: 0.638801
Autocorrelation: 0.632171
Autocorrelation: -0.556620
Autocorrelation: -0.556667
Autocorrelation: -0.556855
Autocorrelation: -0.557122
Autocorrelation: -0.559277
Autocorrelation: 1.000000
Autocorrelation: 0.999805
Autocorrelation: 0.999016
Autocorrelation: 0.998030
Autocorrelation: 0.990082
Autocorrelation: 0.416239
Autocorrelation: 0.416173
Autocorrelation: 0.415895
Autocorrelation: 0.415562
Autocorrelation: 0.412541
Autocorrelation: 0.723628
Autocorrelation: 0.723658
Autocorrelation: 0.723777
Autocorrelation: 0.723940
Autocorrelation: 0.725208
Autocorrelation: 0.685270
Autocorrelation: 0.685071
Autocorrelation: 0.684287
Autocorrelation: 0.683286
Autocorrelation: 0.675441
Autocorrelation: 0.733685
Autocorrelation: 0.733581
Autocorrelation: 0.733185
Autocorrelation: 0.732682
Autocorrelation: 0.728691
Autocorrelation: 0.827449
Autocorrelation: 0.827241
Autocorrelation: 0.826407
Autocorrelation: 0.825362
Autocorrelation: 0.817533
Autocorrelation: -0.118891
Autocorrelation: -0.118828
Autocorrelation: -0.118595
Autocorrelation: -0.118297
Autocorrelation: -0.116022
Autocorrelation: -0.018154
Autocorrelation: -0.018253
Autocorrelation: -0.018642
Autocorrelation: -0.019178
Autocorrelation: -0.023169
Autocorrelation: 0.171489
Autocorrelation: 0.171517
Autocorrelation: 0.171630
Autocorrelation: 0.171788
Autocorrelation: 0.172804
Autocorrelation: 0.279617
Autocorrelation: 0.279593
Autocorrelation: 0.279481
Autocorrelation: 0.279385
Autocorrelation: 0.277976
Autocorrelation: -0.008480
Autocorrelation: -0.008519
Autocorrelation: -0.008686
Autocorrelation: -0.008883
Autocorrelation: -0.010312
Autocorrelation: 0.416239
Autocorrelation: 0.416227
Autocorrelation: 0.416161
Autocorrelation: 0.416088
Autocorrelation: 0.415461
Autocorrelation: 1.000000
Autocorrelation: 0.999698
Autocorrelation: 0.998480
Autocorrelation: 0.996970
Autocorrelation: 0.984311
Autocorrelation: 0.056372
Autocorrelation: 0.056373
Autocorrelation: 0.056379
Autocorrelation: 0.056411
Autocorrelation: 0.056773
Autocorrelation: 0.695131
Autocorrelation: 0.695136
Autocorrelation: 0.695148
Autocorrelation: 0.695159
Autocorrelation: 0.695445
Autocorrelation: 0.401385
Autocorrelation: 0.401374
Autocorrelation: 0.401300
Autocorrelation: 0.401203
Autocorrelation: 0.400290
Autocorrelation: 0.326758
Autocorrelation: 0.326723
Autocorrelation: 0.326589
Autocorrelation: 0.326408
Autocorrelation: 0.325229
Autocorrelation: 0.010850
Autocorrelation: 0.010888
Autocorrelation: 0.011035
Autocorrelation: 0.011226
Autocorrelation: 0.012309
Autocorrelation: 0.504718
Autocorrelation: 0.504665
Autocorrelation: 0.504484
Autocorrelation: 0.504248
Autocorrelation: 0.502063
Autocorrelation: 0.884224
Autocorrelation: 0.884113
Autocorrelation: 0.883678
Autocorrelation: 0.883143
Autocorrelation: 0.879243
Autocorrelation: 0.420705
Autocorrelation: 0.420543
Autocorrelation: 0.419886
Autocorrelation: 0.419079
Autocorrelation: 0.412367
Autocorrelation: -0.829024
Autocorrelation: -0.828964
Autocorrelation: -0.828718
Autocorrelation: -0.828409
Autocorrelation: -0.826250
Autocorrelation: 0.723628
Autocorrelation: 0.723493
Autocorrelation: 0.722945
Autocorrelation: 0.722273
Autocorrelation: 0.716793
Autocorrelation: 0.056372
Autocorrelation: 0.056319
Autocorrelation: 0.056101
Autocorrelation: 0.055817
Autocorrelation: 0.053725
Autocorrelation: 1.000000
Autocorrelation: 0.999811
Autocorrelation: 0.999054
Autocorrelation: 0.998094
Autocorrelation: 0.990292
Autocorrelation: 0.341373
Autocorrelation: 0.341226
Autocorrelation: 0.340640
Autocorrelation: 0.339883
Autocorrelation: 0.333696
Autocorrelation: 0.286956
Autocorrelation: 0.286834
Autocorrelation: 0.286344
Autocorrelation: 0.285722
Autocorrelation: 0.280393
Autocorrelation: 0.665376
Autocorrelation: 0.665238
Autocorrelation: 0.664685
Autocorrelation: 0.663985
Autocorrelation: 0.658710
Autocorrelation: -0.022014
Autocorrelation: -0.022006
Autocorrelation: -0.021972
Autocorrelation: -0.021915
Autocorrelation: -0.021595
Autocorrelation: -0.501625
Autocorrelation: -0.501686
Autocorrelation: -0.501908
Autocorrelation: -0.502219
Autocorrelation: -0.504373
Autocorrelation: 0.457584
Autocorrelation: 0.457591
Autocorrelation: 0.457613
Autocorrelation: 0.457635
Autocorrelation: 0.457629
Autocorrelation: 0.483178
Autocorrelation: 0.482970
Autocorrelation: 0.482112
Autocorrelation: 0.481097
Autocorrelation: 0.473455
Autocorrelation: -0.310930
Autocorrelation: -0.310877
Autocorrelation: -0.310656
Autocorrelation: -0.310372
Autocorrelation: -0.308541
Autocorrelation: 0.685270
Autocorrelation: 0.685228
Autocorrelation: 0.685068
Autocorrelation: 0.684865
Autocorrelation: 0.683277
Autocorrelation: 0.695131
Autocorrelation: 0.695013
Autocorrelation: 0.694533
Autocorrelation: 0.693942
Autocorrelation: 0.689103
Autocorrelation: 0.341373
Autocorrelation: 0.341314
Autocorrelation: 0.341078
Autocorrelation: 0.340773
Autocorrelation: 0.338216
Autocorrelation: 1.000000
Autocorrelation: 0.999651
Autocorrelation: 0.998263
Autocorrelation: 0.996499
Autocorrelation: 0.982633
Autocorrelation: 0.551906
Autocorrelation: 0.551938
Autocorrelation: 0.552070
Autocorrelation: 0.552220
Autocorrelation: 0.553352
Autocorrelation: 0.736008
Autocorrelation: 0.735889
Autocorrelation: 0.735406
Autocorrelation: 0.734795
Autocorrelation: 0.730327
Autocorrelation: 0.129094
Autocorrelation: 0.129106
Autocorrelation: 0.129171
Autocorrelation: 0.129264
Autocorrelation: 0.130371
Autocorrelation: 0.483910
Autocorrelation: 0.483802
Autocorrelation: 0.483408
Autocorrelation: 0.482893
Autocorrelation: 0.479668
Autocorrelation: 0.260209
Autocorrelation: 0.260196
Autocorrelation: 0.260149
Autocorrelation: 0.260096
Autocorrelation: 0.259814
Autocorrelation: 0.643617
Autocorrelation: 0.643512
Autocorrelation: 0.643075
Autocorrelation: 0.642543
Autocorrelation: 0.638993
Autocorrelation: -0.036346
Autocorrelation: -0.036332
Autocorrelation: -0.036282
Autocorrelation: -0.036252
Autocorrelation: -0.036131
Autocorrelation: 0.733685
Autocorrelation: 0.733647
Autocorrelation: 0.733492
Autocorrelation: 0.733282
Autocorrelation: 0.731145
Autocorrelation: 0.401385
Autocorrelation: 0.401330
Autocorrelation: 0.401074
Autocorrelation: 0.400768
Autocorrelation: 0.398412
Autocorrelation: 0.286956
Autocorrelation: 0.286997
Autocorrelation: 0.287160
Autocorrelation: 0.287372
Autocorrelation: 0.289331
Autocorrelation: 0.551906
Autocorrelation: 0.551683
Autocorrelation: 0.550796
Autocorrelation: 0.549707
Autocorrelation: 0.540829
Autocorrelation: 1.000000
Autocorrelation: 0.999788
Autocorrelation: 0.998960
Autocorrelation: 0.997913
Autocorrelation: 0.989654
Autocorrelation: 0.516101
Autocorrelation: 0.515951
Autocorrelation: 0.515346
Autocorrelation: 0.514597
Autocorrelation: 0.508974
Autocorrelation: -0.347362
Autocorrelation: -0.347456
Autocorrelation: -0.347856
Autocorrelation: -0.348373
Autocorrelation: -0.352319
Autocorrelation: 0.135151
Autocorrelation: 0.134999
Autocorrelation: 0.134400
Autocorrelation: 0.133646
Autocorrelation: 0.127612
Autocorrelation: 0.763926
Autocorrelation: 0.763960
Autocorrelation: 0.764108
Autocorrelation: 0.764294
Autocorrelation: 0.765132
Autocorrelation: 0.461597
Autocorrelation: 0.461360
Autocorrelation: 0.460391
Autocorrelation: 0.459212
Autocorrelation: 0.449953
Autocorrelation: -0.652880
Autocorrelation: -0.652873
Autocorrelation: -0.652846
Autocorrelation: -0.652808
Autocorrelation: -0.652613
Autocorrelation: 0.827449
Autocorrelation: 0.827461
Autocorrelation: 0.827502
Autocorrelation: 0.827541
Autocorrelation: 0.827673
Autocorrelation: 0.326758
Autocorrelation: 0.326700
Autocorrelation: 0.326452
